Game,Fg_new,Fg,Fg_delta,Fc,Q_new,Q,Q_delta,Ug_new,Ug,Ug_delta,Uc_new,Uc,Uc_delta,Cg_new,Cg,Cg_delta,Cc_new,Cc,Cc_delta
Mono 320,420,266,154,1800,59.99,58.42,1.57,67,99,-32,73,64,9,51.82320442,48.49723757,3.325966851,65.7,57.6,8.1
Mono 320,420,266,154,1900,60,58.55,1.45,67,99,-32,71,56,15,51.82320442,48.49723757,3.325966851,67.45,53.2,14.25
Mono 320,420,266,154,2000,60,58.46,1.54,67,99,-32,69,52,17,51.82320442,48.49723757,3.325966851,69,52,17
Mono 320,480,266,214,1200,60,58.3,1.7,60,99,-39,82,86,-4,53.03867403,48.49723757,4.541436464,49.2,51.6,-2.4
Mono 320,480,266,214,1300,60,58.37,1.63,60,99,-39,79,82,-3,53.03867403,48.49723757,4.541436464,51.35,53.3,-1.95
Mono 320,480,266,214,1400,60.1,58.35,1.75,60,99,-39,79,82,-3,53.03867403,48.49723757,4.541436464,55.3,57.4,-2.1
Mono 320,480,266,214,1500,60,58.32,1.68,60,99,-39,77,78,-1,53.03867403,48.49723757,4.541436464,57.75,58.5,-0.75
Mono 320,480,266,214,1600,60,58.37,1.63,60,99,-39,75,77,-2,53.03867403,48.49723757,4.541436464,60,61.6,-1.6
Mono 320,480,266,214,1700,59.99,58.51,1.48,60,99,-39,74,63,11,53.03867403,48.49723757,4.541436464,62.9,53.55,9.35
Mono 320,480,266,214,1800,59.99,58.42,1.57,60,99,-39,74,64,10,53.03867403,48.49723757,4.541436464,66.6,57.6,9
Mono 320,480,266,214,1900,59.99,58.55,1.44,60,99,-39,72,56,16,53.03867403,48.49723757,4.541436464,68.4,53.2,15.2
Mono 320,480,266,214,2000,59.99,58.46,1.53,60,99,-39,70,52,18,53.03867403,48.49723757,4.541436464,70,52,18
Mono 320,543,266,277,1200,60,58.3,1.7,54,99,-45,81,86,-5,54,48.49723757,5.502762431,48.6,51.6,-3
Mono 320,543,266,277,1300,59.99,58.37,1.62,54,99,-45,78,82,-4,54,48.49723757,5.502762431,50.7,53.3,-2.6
Mono 320,543,266,277,1400,59.99,58.35,1.64,54,99,-45,79,82,-3,54,48.49723757,5.502762431,55.3,57.4,-2.1
Mono 320,543,266,277,1500,59.99,58.32,1.67,54,99,-45,77,78,-1,54,48.49723757,5.502762431,57.75,58.5,-0.75
Mono 320,543,266,277,1600,60,58.37,1.63,54,99,-45,72,77,-5,54,48.49723757,5.502762431,57.6,61.6,-4
Mono 320,543,266,277,1700,60,58.51,1.49,54,99,-45,73,63,10,54,48.49723757,5.502762431,62.05,53.55,8.5
Mono 320,543,266,277,1800,60,58.42,1.58,54,99,-45,74,64,10,54,48.49723757,5.502762431,66.6,57.6,9
Mono 320,543,266,277,1900,59.99,58.55,1.44,54,99,-45,72,56,16,54,48.49723757,5.502762431,68.4,53.2,15.2
Mono 320,543,266,277,2000,60.1,58.46,1.64,54,99,-45,70,52,18,54,48.49723757,5.502762431,70,52,18
Mono 320,420,350,70,1200,59.98,60,-0.02,67,79,-12,82,86,-4,51.82320442,50.92081031,0.902394107,49.2,51.6,-2.4
Mono 320,420,350,70,1300,59.99,60,-0.01,68,79,-11,79,83,-4,52.59668508,50.92081031,1.67587477,51.35,53.95,-2.6
Mono 320,420,350,70,1400,59.99,60,-0.01,67,79,-12,79,82,-3,51.82320442,50.92081031,0.902394107,55.3,57.4,-2.1
Mono 320,420,350,70,1500,59.99,59.99,0,67,79,-12,76,80,-4,51.82320442,50.92081031,0.902394107,57,60,-3
Mono 320,420,350,70,1600,60,60,0,67,79,-12,74,78,-4,51.82320442,50.92081031,0.902394107,59.2,62.4,-3.2
Mono 320,420,350,70,1700,60,60,0,67,79,-12,73,76,-3,51.82320442,50.92081031,0.902394107,62.05,64.6,-2.55
Mono 320,420,350,70,1800,59.99,59.99,0,67,79,-12,73,76,-3,51.82320442,50.92081031,0.902394107,65.7,68.4,-2.7
Mono 320,420,350,70,1900,60,60,0,67,79,-12,71,72,-1,51.82320442,50.92081031,0.902394107,67.45,68.4,-0.95
Mono 320,420,350,70,2000,60,60,0,67,79,-12,69,67,2,51.82320442,50.92081031,0.902394107,69,67,2
Mono 320,480,350,130,1200,60,60,0,60,79,-19,82,86,-4,53.03867403,50.92081031,2.11786372,49.2,51.6,-2.4
Mono 320,480,350,130,1300,60,60,0,60,79,-19,79,83,-4,53.03867403,50.92081031,2.11786372,51.35,53.95,-2.6
Mono 320,480,350,130,1400,60.1,60,0.1,60,79,-19,79,82,-3,53.03867403,50.92081031,2.11786372,55.3,57.4,-2.1
Mono 320,480,350,130,1500,60,59.99,0.01,60,79,-19,77,80,-3,53.03867403,50.92081031,2.11786372,57.75,60,-2.25
Mono 320,480,350,130,1600,60,60,0,60,79,-19,75,78,-3,53.03867403,50.92081031,2.11786372,60,62.4,-2.4
Mono 320,480,350,130,1700,59.99,60,-0.01,60,79,-19,74,76,-2,53.03867403,50.92081031,2.11786372,62.9,64.6,-1.7
Mono 320,480,350,130,1800,59.99,59.99,0,60,79,-19,74,76,-2,53.03867403,50.92081031,2.11786372,66.6,68.4,-1.8
Mono 320,480,350,130,1900,59.99,60,-0.01,60,79,-19,72,72,0,53.03867403,50.92081031,2.11786372,68.4,68.4,0
Mono 320,480,350,130,2000,59.99,60,-0.01,60,79,-19,70,67,3,53.03867403,50.92081031,2.11786372,70,67,3
Mono 320,543,350,193,1200,60,60,0,54,79,-25,81,86,-5,54,50.92081031,3.079189687,48.6,51.6,-3
Mono 320,543,350,193,1300,59.99,60,-0.01,54,79,-25,78,83,-5,54,50.92081031,3.079189687,50.7,53.95,-3.25
Mono 320,543,350,193,1400,59.99,60,-0.01,54,79,-25,79,82,-3,54,50.92081031,3.079189687,55.3,57.4,-2.1
Mono 320,543,350,193,1500,59.99,59.99,0,54,79,-25,77,80,-3,54,50.92081031,3.079189687,57.75,60,-2.25
Mono 320,543,350,193,1600,60,60,0,54,79,-25,72,78,-6,54,50.92081031,3.079189687,57.6,62.4,-4.8
Mono 320,543,350,193,1700,60,60,0,54,79,-25,73,76,-3,54,50.92081031,3.079189687,62.05,64.6,-2.55
Mono 320,543,350,193,1800,60,59.99,0.01,54,79,-25,74,76,-2,54,50.92081031,3.079189687,66.6,68.4,-1.8
Mono 320,543,350,193,1900,59.99,60,-0.01,54,79,-25,72,72,0,54,50.92081031,3.079189687,68.4,68.4,0
Mono 320,543,350,193,2000,60.1,60,0.1,54,79,-25,70,67,3,54,50.92081031,3.079189687,70,67,3
Mono 320,480,420,60,1200,60,59.98,0.02,60,67,-7,82,82,0,53.03867403,51.82320442,1.215469613,49.2,49.2,0
Mono 320,480,420,60,1300,60,59.99,0.01,60,68,-8,79,79,0,53.03867403,52.59668508,0.44198895,51.35,51.35,0
Mono 320,480,420,60,1400,60.1,59.99,0.11,60,67,-7,79,79,0,53.03867403,51.82320442,1.215469613,55.3,55.3,0
Mono 320,480,420,60,1500,60,59.99,0.01,60,67,-7,77,76,1,53.03867403,51.82320442,1.215469613,57.75,57,0.75
Mono 320,480,420,60,1600,60,60,0,60,67,-7,75,74,1,53.03867403,51.82320442,1.215469613,60,59.2,0.8
Mono 320,480,420,60,1700,59.99,60,-0.01,60,67,-7,74,73,1,53.03867403,51.82320442,1.215469613,62.9,62.05,0.85
Mono 320,480,420,60,1800,59.99,59.99,0,60,67,-7,74,73,1,53.03867403,51.82320442,1.215469613,66.6,65.7,0.9
Mono 320,480,420,60,1900,59.99,60,-0.01,60,67,-7,72,71,1,53.03867403,51.82320442,1.215469613,68.4,67.45,0.95
Mono 320,480,420,60,2000,59.99,60,-0.01,60,67,-7,70,69,1,53.03867403,51.82320442,1.215469613,70,69,1
Mono 320,543,420,123,1200,60,59.98,0.02,54,67,-13,81,82,-1,54,51.82320442,2.17679558,48.6,49.2,-0.6
Mono 320,543,420,123,1300,59.99,59.99,0,54,68,-14,78,79,-1,54,52.59668508,1.403314917,50.7,51.35,-0.65
Mono 320,543,420,123,1400,59.99,59.99,0,54,67,-13,79,79,0,54,51.82320442,2.17679558,55.3,55.3,0
Mono 320,543,420,123,1500,59.99,59.99,0,54,67,-13,77,76,1,54,51.82320442,2.17679558,57.75,57,0.75
Mono 320,543,420,123,1600,60,60,0,54,67,-13,72,74,-2,54,51.82320442,2.17679558,57.6,59.2,-1.6
Mono 320,543,420,123,1700,60,60,0,54,67,-13,73,73,0,54,51.82320442,2.17679558,62.05,62.05,0
Mono 320,543,420,123,1800,60,59.99,0.01,54,67,-13,74,73,1,54,51.82320442,2.17679558,66.6,65.7,0.9
Mono 320,543,420,123,1900,59.99,60,-0.01,54,67,-13,72,71,1,54,51.82320442,2.17679558,68.4,67.45,0.95
Mono 320,543,420,123,2000,60.1,60,0.1,54,67,-13,70,69,1,54,51.82320442,2.17679558,70,69,1
Mono 320,543,480,63,1200,60,60,0,54,60,-6,81,82,-1,54,53.03867403,0.961325967,48.6,49.2,-0.6
Mono 320,543,480,63,1300,59.99,60,-0.01,54,60,-6,78,79,-1,54,53.03867403,0.961325967,50.7,51.35,-0.65
Mono 320,543,480,63,1400,59.99,60.1,-0.11,54,60,-6,79,79,0,54,53.03867403,0.961325967,55.3,55.3,0
Mono 320,543,480,63,1500,59.99,60,-0.01,54,60,-6,77,77,0,54,53.03867403,0.961325967,57.75,57.75,0
Mono 320,543,480,63,1600,60,60,0,54,60,-6,72,75,-3,54,53.03867403,0.961325967,57.6,60,-2.4
Mono 320,543,480,63,1700,60,59.99,0.01,54,60,-6,73,74,-1,54,53.03867403,0.961325967,62.05,62.9,-0.85
Mono 320,543,480,63,1800,60,59.99,0.01,54,60,-6,74,74,0,54,53.03867403,0.961325967,66.6,66.6,0
Mono 320,543,480,63,1900,59.99,59.99,0,54,60,-6,72,72,0,54,53.03867403,0.961325967,68.4,68.4,0
Mono 320,543,480,63,2000,60.1,59.99,0.11,54,60,-6,70,70,0,54,53.03867403,0.961325967,70,70,0
Mono 400,266,177,89,1200,52.7,52.23,0.47,32,46,-14,95,95,0,15.67587477,14.99447514,0.681399632,57,57,0
Mono 400,266,177,89,1300,54.19,54.2,-0.01,33,48,-15,94,94,0,16.16574586,15.64640884,0.519337017,61.1,61.1,0
Mono 400,266,177,89,1400,54.13,54.23,-0.1,33,48,-15,94,94,0,16.16574586,15.64640884,0.519337017,65.8,65.8,0
Mono 400,266,177,89,1500,55.88,56.2,-0.32,35,49,-14,93,93,0,17.14548803,15.97237569,1.173112339,69.75,69.75,0
Mono 400,266,177,89,1600,57.19,57.3,-0.11,35,50,-15,93,93,0,17.14548803,16.29834254,0.847145488,74.4,74.4,0
Mono 400,266,177,89,1700,60,60,0,36,51,-15,89,89,0,17.63535912,16.62430939,1.011049724,75.65,75.65,0
Mono 400,266,177,89,1800,60,59.99,0.01,36,51,-15,90,90,0,17.63535912,16.62430939,1.011049724,81,81,0
Mono 400,266,177,89,1900,59.99,60,-0.01,36,51,-15,84,83,1,17.63535912,16.62430939,1.011049724,79.8,78.85,0.95
Mono 400,266,177,89,2000,60,59.99,0.01,36,51,-15,82,81,1,17.63535912,16.62430939,1.011049724,82,81,1
Mono 400,350,177,173,1200,55.86,52.23,3.63,27,46,-19,93,95,-2,17.40331492,14.99447514,2.408839779,55.8,57,-1.2
Mono 400,350,177,173,1300,57.87,54.2,3.67,28,48,-20,93,94,-1,18.04788214,15.64640884,2.401473297,60.45,61.1,-0.65
Mono 400,350,177,173,1400,58.29,54.23,4.06,29,48,-19,93,94,-1,18.69244936,15.64640884,3.046040516,65.1,65.8,-0.7
Mono 400,350,177,173,1500,59.95,56.2,3.75,30,49,-19,95,93,2,19.33701657,15.97237569,3.364640884,71.25,69.75,1.5
Mono 400,350,177,173,1600,60,57.3,2.7,29,50,-21,92,93,-1,18.69244936,16.29834254,2.394106814,73.6,74.4,-0.8
Mono 400,350,177,173,1700,59.99,60,-0.01,29,51,-22,89,89,0,18.69244936,16.62430939,2.068139963,75.65,75.65,0
Mono 400,350,177,173,1800,60,59.99,0.01,29,51,-22,90,90,0,18.69244936,16.62430939,2.068139963,81,81,0
Mono 400,350,177,173,1900,59.99,60,-0.01,29,51,-22,83,83,0,18.69244936,16.62430939,2.068139963,78.85,78.85,0
Mono 400,350,177,173,2000,60,59.99,0.01,29,51,-22,80,81,-1,18.69244936,16.62430939,2.068139963,80,81,-1
Mono 400,420,177,243,1200,58.74,52.23,6.51,25,46,-21,93,95,-2,19.33701657,14.99447514,4.342541436,55.8,57,-1.2
Mono 400,420,177,243,1300,59.99,54.2,5.79,25,48,-23,93,94,-1,19.33701657,15.64640884,3.690607735,60.45,61.1,-0.65
Mono 400,420,177,243,1400,60,54.23,5.77,25,48,-23,92,94,-2,19.33701657,15.64640884,3.690607735,64.4,65.8,-1.4
Mono 400,420,177,243,1500,59.99,56.2,3.79,25,49,-24,91,93,-2,19.33701657,15.97237569,3.364640884,68.25,69.75,-1.5
Mono 400,420,177,243,1600,59.99,57.3,2.69,25,50,-25,86,93,-7,19.33701657,16.29834254,3.038674033,68.8,74.4,-5.6
Mono 400,420,177,243,1700,60,60,0,25,51,-26,85,89,-4,19.33701657,16.62430939,2.712707182,72.25,75.65,-3.4
Mono 400,420,177,243,1800,60,59.99,0.01,25,51,-26,86,90,-4,19.33701657,16.62430939,2.712707182,77.4,81,-3.6
Mono 400,420,177,243,1900,59.99,60,-0.01,25,51,-26,83,83,0,19.33701657,16.62430939,2.712707182,78.85,78.85,0
Mono 400,420,177,243,2000,59.99,59.99,0,25,51,-26,80,81,-1,19.33701657,16.62430939,2.712707182,80,81,-1
Mono 400,480,177,303,1200,58.68,52.23,6.45,23,46,-23,93,95,-2,20.33149171,14.99447514,5.337016575,55.8,57,-1.2
Mono 400,480,177,303,1300,59.97,54.2,5.77,23,48,-25,92,94,-2,20.33149171,15.64640884,4.685082873,59.8,61.1,-1.3
Mono 400,480,177,303,1400,60,54.23,5.77,23,48,-25,92,94,-2,20.33149171,15.64640884,4.685082873,64.4,65.8,-1.4
Mono 400,480,177,303,1500,59.99,56.2,3.79,23,49,-26,90,93,-3,20.33149171,15.97237569,4.359116022,67.5,69.75,-2.25
Mono 400,480,177,303,1600,60,57.3,2.7,23,50,-27,86,93,-7,20.33149171,16.29834254,4.033149171,68.8,74.4,-5.6
Mono 400,480,177,303,1700,60,60,0,23,51,-28,85,89,-4,20.33149171,16.62430939,3.70718232,72.25,75.65,-3.4
Mono 400,480,177,303,1800,60,59.99,0.01,23,51,-28,85,90,-5,20.33149171,16.62430939,3.70718232,76.5,81,-4.5
Mono 400,480,177,303,1900,60,60,0,23,51,-28,83,83,0,20.33149171,16.62430939,3.70718232,78.85,78.85,0
Mono 400,480,177,303,2000,60,59.99,0.01,23,51,-28,81,81,0,20.33149171,16.62430939,3.70718232,81,81,0
Mono 400,543,177,366,1200,58.66,52.23,6.43,21,46,-25,93,95,-2,21,14.99447514,6.005524862,55.8,57,-1.2
Mono 400,543,177,366,1300,60,54.2,5.8,21,48,-27,92,94,-2,21,15.64640884,5.35359116,59.8,61.1,-1.3
Mono 400,543,177,366,1400,60.1,54.23,5.87,21,48,-27,92,94,-2,21,15.64640884,5.35359116,64.4,65.8,-1.4
Mono 400,543,177,366,1500,60,56.2,3.8,21,49,-28,90,93,-3,21,15.97237569,5.027624309,67.5,69.75,-2.25
Mono 400,543,177,366,1600,59.99,57.3,2.69,21,50,-29,86,93,-7,21,16.29834254,4.701657459,68.8,74.4,-5.6
Mono 400,543,177,366,1700,60,60,0,21,51,-30,85,89,-4,21,16.62430939,4.375690608,72.25,75.65,-3.4
Mono 400,543,177,366,1800,59.99,59.99,0,21,51,-30,85,90,-5,21,16.62430939,4.375690608,76.5,81,-4.5
Mono 400,543,177,366,1900,59.99,60,-0.01,21,51,-30,83,83,0,21,16.62430939,4.375690608,78.85,78.85,0
Mono 400,543,177,366,2000,59.98,59.99,-0.01,21,51,-30,80,81,-1,21,16.62430939,4.375690608,80,81,-1
Mono 400,350,266,84,1200,55.86,52.7,3.16,27,32,-5,93,95,-2,17.40331492,15.67587477,1.727440147,55.8,57,-1.2
Mono 400,350,266,84,1300,57.87,54.19,3.68,28,33,-5,93,94,-1,18.04788214,16.16574586,1.88213628,60.45,61.1,-0.65
Mono 400,350,266,84,1400,58.29,54.13,4.16,29,33,-4,93,94,-1,18.69244936,16.16574586,2.526703499,65.1,65.8,-0.7
Mono 400,350,266,84,1500,59.95,55.88,4.07,30,35,-5,95,93,2,19.33701657,17.14548803,2.191528545,71.25,69.75,1.5
Mono 400,350,266,84,1600,60,57.19,2.81,29,35,-6,92,93,-1,18.69244936,17.14548803,1.546961326,73.6,74.4,-0.8
Mono 400,350,266,84,1700,59.99,60,-0.01,29,36,-7,89,89,0,18.69244936,17.63535912,1.057090239,75.65,75.65,0
Mono 400,350,266,84,1800,60,60,0,29,36,-7,90,90,0,18.69244936,17.63535912,1.057090239,81,81,0
Mono 400,350,266,84,1900,59.99,59.99,0,29,36,-7,83,84,-1,18.69244936,17.63535912,1.057090239,78.85,79.8,-0.95
Mono 400,350,266,84,2000,60,60,0,29,36,-7,80,82,-2,18.69244936,17.63535912,1.057090239,80,82,-2
Mono 400,420,266,154,1200,58.74,52.7,6.04,25,32,-7,93,95,-2,19.33701657,15.67587477,3.661141805,55.8,57,-1.2
Mono 400,420,266,154,1300,59.99,54.19,5.8,25,33,-8,93,94,-1,19.33701657,16.16574586,3.171270718,60.45,61.1,-0.65
Mono 400,420,266,154,1400,60,54.13,5.87,25,33,-8,92,94,-2,19.33701657,16.16574586,3.171270718,64.4,65.8,-1.4
Mono 400,420,266,154,1500,59.99,55.88,4.11,25,35,-10,91,93,-2,19.33701657,17.14548803,2.191528545,68.25,69.75,-1.5
Mono 400,420,266,154,1600,59.99,57.19,2.8,25,35,-10,86,93,-7,19.33701657,17.14548803,2.191528545,68.8,74.4,-5.6
Mono 400,420,266,154,1700,60,60,0,25,36,-11,85,89,-4,19.33701657,17.63535912,1.701657459,72.25,75.65,-3.4
Mono 400,420,266,154,1800,60,60,0,25,36,-11,86,90,-4,19.33701657,17.63535912,1.701657459,77.4,81,-3.6
Mono 400,420,266,154,1900,59.99,59.99,0,25,36,-11,83,84,-1,19.33701657,17.63535912,1.701657459,78.85,79.8,-0.95
Mono 400,420,266,154,2000,59.99,60,-0.01,25,36,-11,80,82,-2,19.33701657,17.63535912,1.701657459,80,82,-2
Mono 400,480,266,214,1200,58.68,52.7,5.98,23,32,-9,93,95,-2,20.33149171,15.67587477,4.655616943,55.8,57,-1.2
Mono 400,480,266,214,1300,59.97,54.19,5.78,23,33,-10,92,94,-2,20.33149171,16.16574586,4.165745856,59.8,61.1,-1.3
Mono 400,480,266,214,1400,60,54.13,5.87,23,33,-10,92,94,-2,20.33149171,16.16574586,4.165745856,64.4,65.8,-1.4
Mono 400,480,266,214,1500,59.99,55.88,4.11,23,35,-12,90,93,-3,20.33149171,17.14548803,3.186003683,67.5,69.75,-2.25
Mono 400,480,266,214,1600,60,57.19,2.81,23,35,-12,86,93,-7,20.33149171,17.14548803,3.186003683,68.8,74.4,-5.6
Mono 400,480,266,214,1700,60,60,0,23,36,-13,85,89,-4,20.33149171,17.63535912,2.696132597,72.25,75.65,-3.4
Mono 400,480,266,214,1800,60,60,0,23,36,-13,85,90,-5,20.33149171,17.63535912,2.696132597,76.5,81,-4.5
Mono 400,480,266,214,1900,60,59.99,0.01,23,36,-13,83,84,-1,20.33149171,17.63535912,2.696132597,78.85,79.8,-0.95
Mono 400,480,266,214,2000,60,60,0,23,36,-13,81,82,-1,20.33149171,17.63535912,2.696132597,81,82,-1
Mono 400,543,266,277,1200,58.66,52.7,5.96,21,32,-11,93,95,-2,21,15.67587477,5.32412523,55.8,57,-1.2
Mono 400,543,266,277,1300,60,54.19,5.81,21,33,-12,92,94,-2,21,16.16574586,4.834254144,59.8,61.1,-1.3
Mono 400,543,266,277,1400,60.1,54.13,5.97,21,33,-12,92,94,-2,21,16.16574586,4.834254144,64.4,65.8,-1.4
Mono 400,543,266,277,1500,60,55.88,4.12,21,35,-14,90,93,-3,21,17.14548803,3.854511971,67.5,69.75,-2.25
Mono 400,543,266,277,1600,59.99,57.19,2.8,21,35,-14,86,93,-7,21,17.14548803,3.854511971,68.8,74.4,-5.6
Mono 400,543,266,277,1700,60,60,0,21,36,-15,85,89,-4,21,17.63535912,3.364640884,72.25,75.65,-3.4
Mono 400,543,266,277,1800,59.99,60,-0.01,21,36,-15,85,90,-5,21,17.63535912,3.364640884,76.5,81,-4.5
Mono 400,543,266,277,1900,59.99,59.99,0,21,36,-15,83,84,-1,21,17.63535912,3.364640884,78.85,79.8,-0.95
Mono 400,543,266,277,2000,59.98,60,-0.02,21,36,-15,80,82,-2,21,17.63535912,3.364640884,80,82,-2
Mono 400,420,350,70,1200,58.74,55.86,2.88,25,27,-2,93,93,0,19.33701657,17.40331492,1.933701657,55.8,55.8,0
Mono 400,420,350,70,1300,59.99,57.87,2.12,25,28,-3,93,93,0,19.33701657,18.04788214,1.289134438,60.45,60.45,0
Mono 400,420,350,70,1400,60,58.29,1.71,25,29,-4,92,93,-1,19.33701657,18.69244936,0.644567219,64.4,65.1,-0.7
Mono 400,420,350,70,1500,59.99,59.95,0.04,25,30,-5,91,95,-4,19.33701657,19.33701657,0,68.25,71.25,-3
Mono 400,420,350,70,1600,59.99,60,-0.01,25,29,-4,86,92,-6,19.33701657,18.69244936,0.644567219,68.8,73.6,-4.8
Mono 400,420,350,70,1700,60,59.99,0.01,25,29,-4,85,89,-4,19.33701657,18.69244936,0.644567219,72.25,75.65,-3.4
Mono 400,420,350,70,1800,60,60,0,25,29,-4,86,90,-4,19.33701657,18.69244936,0.644567219,77.4,81,-3.6
Mono 400,420,350,70,1900,59.99,59.99,0,25,29,-4,83,83,0,19.33701657,18.69244936,0.644567219,78.85,78.85,0
Mono 400,420,350,70,2000,59.99,60,-0.01,25,29,-4,80,80,0,19.33701657,18.69244936,0.644567219,80,80,0
Mono 400,480,350,130,1200,58.68,55.86,2.82,23,27,-4,93,93,0,20.33149171,17.40331492,2.928176796,55.8,55.8,0
Mono 400,480,350,130,1300,59.97,57.87,2.1,23,28,-5,92,93,-1,20.33149171,18.04788214,2.283609576,59.8,60.45,-0.65
Mono 400,480,350,130,1400,60,58.29,1.71,23,29,-6,92,93,-1,20.33149171,18.69244936,1.639042357,64.4,65.1,-0.7
Mono 400,480,350,130,1500,59.99,59.95,0.04,23,30,-7,90,95,-5,20.33149171,19.33701657,0.994475138,67.5,71.25,-3.75
Mono 400,480,350,130,1600,60,60,0,23,29,-6,86,92,-6,20.33149171,18.69244936,1.639042357,68.8,73.6,-4.8
Mono 400,480,350,130,1700,60,59.99,0.01,23,29,-6,85,89,-4,20.33149171,18.69244936,1.639042357,72.25,75.65,-3.4
Mono 400,480,350,130,1800,60,60,0,23,29,-6,85,90,-5,20.33149171,18.69244936,1.639042357,76.5,81,-4.5
Mono 400,480,350,130,1900,60,59.99,0.01,23,29,-6,83,83,0,20.33149171,18.69244936,1.639042357,78.85,78.85,0
Mono 400,480,350,130,2000,60,60,0,23,29,-6,81,80,1,20.33149171,18.69244936,1.639042357,81,80,1
Mono 400,543,350,193,1200,58.66,55.86,2.8,21,27,-6,93,93,0,21,17.40331492,3.596685083,55.8,55.8,0
Mono 400,543,350,193,1300,60,57.87,2.13,21,28,-7,92,93,-1,21,18.04788214,2.952117864,59.8,60.45,-0.65
Mono 400,543,350,193,1400,60.1,58.29,1.81,21,29,-8,92,93,-1,21,18.69244936,2.307550645,64.4,65.1,-0.7
Mono 400,543,350,193,1500,60,59.95,0.05,21,30,-9,90,95,-5,21,19.33701657,1.662983425,67.5,71.25,-3.75
Mono 400,543,350,193,1600,59.99,60,-0.01,21,29,-8,86,92,-6,21,18.69244936,2.307550645,68.8,73.6,-4.8
Mono 400,543,350,193,1700,60,59.99,0.01,21,29,-8,85,89,-4,21,18.69244936,2.307550645,72.25,75.65,-3.4
Mono 400,543,350,193,1800,59.99,60,-0.01,21,29,-8,85,90,-5,21,18.69244936,2.307550645,76.5,81,-4.5
Mono 400,543,350,193,1900,59.99,59.99,0,21,29,-8,83,83,0,21,18.69244936,2.307550645,78.85,78.85,0
Mono 400,543,350,193,2000,59.98,60,-0.02,21,29,-8,80,80,0,21,18.69244936,2.307550645,80,80,0
Mono 400,480,420,60,1200,58.68,58.74,-0.06,23,25,-2,93,93,0,20.33149171,19.33701657,0.994475138,55.8,55.8,0
Mono 400,480,420,60,1300,59.97,59.99,-0.02,23,25,-2,92,93,-1,20.33149171,19.33701657,0.994475138,59.8,60.45,-0.65
Mono 400,480,420,60,1400,60,60,0,23,25,-2,92,92,0,20.33149171,19.33701657,0.994475138,64.4,64.4,0
Mono 400,480,420,60,1500,59.99,59.99,0,23,25,-2,90,91,-1,20.33149171,19.33701657,0.994475138,67.5,68.25,-0.75
Mono 400,480,420,60,1600,60,59.99,0.01,23,25,-2,86,86,0,20.33149171,19.33701657,0.994475138,68.8,68.8,0
Mono 400,480,420,60,1700,60,60,0,23,25,-2,85,85,0,20.33149171,19.33701657,0.994475138,72.25,72.25,0
Mono 400,480,420,60,1800,60,60,0,23,25,-2,85,86,-1,20.33149171,19.33701657,0.994475138,76.5,77.4,-0.9
Mono 400,480,420,60,1900,60,59.99,0.01,23,25,-2,83,83,0,20.33149171,19.33701657,0.994475138,78.85,78.85,0
Mono 400,480,420,60,2000,60,59.99,0.01,23,25,-2,81,80,1,20.33149171,19.33701657,0.994475138,81,80,1
Mono 400,543,420,123,1200,58.66,58.74,-0.08,21,25,-4,93,93,0,21,19.33701657,1.662983425,55.8,55.8,0
Mono 400,543,420,123,1300,60,59.99,0.01,21,25,-4,92,93,-1,21,19.33701657,1.662983425,59.8,60.45,-0.65
Mono 400,543,420,123,1400,60.1,60,0.1,21,25,-4,92,92,0,21,19.33701657,1.662983425,64.4,64.4,0
Mono 400,543,420,123,1500,60,59.99,0.01,21,25,-4,90,91,-1,21,19.33701657,1.662983425,67.5,68.25,-0.75
Mono 400,543,420,123,1600,59.99,59.99,0,21,25,-4,86,86,0,21,19.33701657,1.662983425,68.8,68.8,0
Mono 400,543,420,123,1700,60,60,0,21,25,-4,85,85,0,21,19.33701657,1.662983425,72.25,72.25,0
Mono 400,543,420,123,1800,59.99,60,-0.01,21,25,-4,85,86,-1,21,19.33701657,1.662983425,76.5,77.4,-0.9
Mono 400,543,420,123,1900,59.99,59.99,0,21,25,-4,83,83,0,21,19.33701657,1.662983425,78.85,78.85,0
Mono 400,543,420,123,2000,59.98,59.99,-0.01,21,25,-4,80,80,0,21,19.33701657,1.662983425,80,80,0
Mono 400,543,480,63,1200,58.66,58.68,-0.02,21,23,-2,93,93,0,21,20.33149171,0.668508287,55.8,55.8,0
Mono 400,543,480,63,1300,60,59.97,0.03,21,23,-2,92,92,0,21,20.33149171,0.668508287,59.8,59.8,0
Mono 400,543,480,63,1400,60.1,60,0.1,21,23,-2,92,92,0,21,20.33149171,0.668508287,64.4,64.4,0
Mono 400,543,480,63,1500,60,59.99,0.01,21,23,-2,90,90,0,21,20.33149171,0.668508287,67.5,67.5,0
Mono 400,543,480,63,1600,59.99,60,-0.01,21,23,-2,86,86,0,21,20.33149171,0.668508287,68.8,68.8,0
Mono 400,543,480,63,1700,60,60,0,21,23,-2,85,85,0,21,20.33149171,0.668508287,72.25,72.25,0
Mono 400,543,480,63,1800,59.99,60,-0.01,21,23,-2,85,85,0,21,20.33149171,0.668508287,76.5,76.5,0
Mono 400,543,480,63,1900,59.99,60,-0.01,21,23,-2,83,83,0,21,20.33149171,0.668508287,78.85,78.85,0
Mono 400,543,480,63,2000,59.98,60,-0.02,21,23,-2,80,81,-1,21,20.33149171,0.668508287,80,81,-1
